agent,aggregated,anneal_steps,batch_normalization,batch_size,date,decay_freq,discount,double,dueling,env,episodes,err_clip,exploration,exploration_anneal_steps,exploration_min,exploration_q_clip,exploration_start,exploration_temp,exploration_temp_min,filename,final_reward,hidden_activation,hidden_dropout,history_len,idealization,init_mean,init_method,init_std,input_dropout,layer_sizes,loss,lr,lr_decay,lr_init,lr_min,max_reward,memory_size,min_mem_size,multi_steps,n_epochs,n_eps,normalize,optimizer,out_activation,policy,prioritize_replay,priority_exp,priority_shift,q_clip,seed,solve_episode,streams_size,tail_avg,tail_std,target_update_freq,time,weights_init
dqnp,-251.72123310299,,False,32,2018-05-09 15:27:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 15.27 [8777122201110],-147.92945881366396,sigmoid,0,4,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,-2.0415786900844357,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",12,,-1,-293.22016714089864,94.12531056257998,0,761.037850856781,lecun_uniform
dqnp,-439.5090499442564,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276678113620-37100474514869358710],-504.2106868316481,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,108,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-461.96276576897844,139.60123683936206,68,1512.9796931743622,he_uniform
dqnp,-116.20643215432209,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290519450792-23662872170535212779],33.80763228269421,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,52.498402473765296,127144,1000,,1,244,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-157.20914221081625,86.20560585990549,39,1512.2294251918793,glorot_uniform
qlp,167.13405639799367,1300.0,False,32,2018-05-08 13:31:00,1000.0,0.7431417341919406,False,False,pole,,,,150,0.12193051553056758,,0.3276519150034912,-1.0,,QLP on CartPole @ 08.05 13.31 [-9223372036560483433],200.0,sigmoid,0,2,0.868199116659658,0.0,,0.1,0.0,"(384, 192)",mse,,0.64201379747089,0.2362278187799354,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,162.53,47.634436020063205,0,7.086222171783447,lecun_uniform
qlp,165.26152313200114,1300.0,False,32,2018-05-08 13:41:00,1000.0,1.0,False,False,pole,,,,150,0.2,,0.3878981610160657,-1.0,,QLP on CartPole @ 08.05 13.41 [294806294],178.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.05,0.6086702968105039,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,163.69,42.0597686799885,0,7.728060007095337,lecun_uniform
dqnp,-92.09210568417484,,False,32,2018-05-11 19:10:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 19.10 [8764968862626],-68.54764982861738,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,10.938233264018292,50000,1000,,1,264,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,,-1,-102.99881345005589,56.54671448742129,0,2403.580896139145,lecun_uniform
dqnp,-185.82611552784485,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [8777671317238-50940226480848554796],-178.43962343930752,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-21.317939926439806,112833,1000,,4,91,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-197.56249053008042,87.5651012174439,18,1501.4017398357391,lecun_normal
dqnp,-442.55723347034353,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [8760176662178-6871322985009714024],-529.8653780838248,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,107,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-460.8845017995511,139.6880149926735,68,1511.1672778129578,he_uniform
dqnp,-396.47796564844697,,True,563,2018-05-12 07:41:00,82.0,0.6416270618804757,False,False,lander,,,,141,0.05465351803278973,,0.6369816804249396,1.0,,(1) DQNP on LunarLander @ 12.05 07.41 [8765999375666-79204290696743505801],-564.3213559118051,tanh,0,3,0.9814727836437805,,,,0.0,"[64, 64, 64]",mse,,0.5689257997728183,0.020512849923515125,1e-05,-41.87689689380911,107053,1000,,3,92,False,adam,softmax,max-boltzmann,,,,"[-1485, 1485]",1,,-1,-387.58553620301876,169.529204200312,0,1811.465805530548,lecun_uniform
dqnp,-439.5090499442564,,False,442,2018-05-12 22:39:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 22.39 [8745049868075-37100474514869358710],-504.2106868316481,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,108,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-461.96276576897844,139.60123683936206,68,1506.009886264801,he_uniform
dqnp,-71.16613883064699,,False,32,2018-05-09 15:30:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 15.30 [8768268758420],-10.226783625830377,sigmoid,0,3,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,231.114402368881,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",11,,-1,-104.60669849779508,142.88537650314217,0,2075.8352043628693,lecun_uniform
qlp,167.2829232216031,600.0,False,32,2018-05-08 09:52:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.52-0,185.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,200.0,50000,1000,,1,2000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,164.57,38.945767783968876,0,10.325583219528198,lecun_uniform
dqn,149.69135076025597,,False,32,2018-04-27 11:45:00,200.0,0.99,False,False,lander,400.0,,,150,0.01,,1.0,-1.0,,dqn on lander @ 27.04 11.45-0,175.3206270490118,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,5e-05,0.1,0.005,1e-05,237.06633791045536,50000,1000,,1,400,True,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,143.77491205391814,81.44561128579934,0,1427.1145520210266,lecun_uniform
dqnp,20.799578151967154,,False,32,2018-05-06 22:40:00,200.0,0.99,False,False,lander,,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 06.05 22.40-1,-38.10768437378503,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.993,0.005,0.0005,234.84499161072682,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",1,,0,18.282519092627254,106.80657672508218,25,2935.7044229507446,lecun_uniform
dqnp,-365.2340528160453,,False,32,2018-05-13 14:15:00,50.0,1.0,False,False,lander,,,,60,0.3,,0.8,2.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363248922027681-71803598661893473308],-398.3543903574199,sigmoid,0,2,0.0,,,,0.0,"[256, 512]",mae,,0.25,0.049999999999999996,1e-05,2.268455462228744,5000,1000,,1,455,False,nadam,linear,eps-greedy,,,,"[-1, 1]",0,,-1,-386.6376294195051,157.29517744026356,0,1500.7282071113586,lecun_uniform
qlp,173.796113922318,300.0,False,32,2018-05-08 13:38:00,1000.0,0.7794814759797,False,False,pole,,,,150,0.2,,0.6150189562743358,-1.0,,QLP on CartPole @ 08.05 13.38 [-9223372036580953179],200.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.2701154438991493,0.5847242123689749,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,170.19,38.46386077681992,0,8.062225818634033,lecun_uniform
qlp,52.20181896215387,1000.0,False,32,2018-05-08 09:39:00,2000.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.39-0,40.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.001,200.0,50000,1000,,1,5000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,37.76,21.1818103784613,0,5.972503900527954,lecun_uniform
dqnp,-308.2746059832382,,True,426,2018-05-13 12:43:00,191.0,0.6262924891462054,False,False,lander,,,,43,0.10422799489485748,,0.7971545322161167,-1.0,,(0) DQNP on LunarLander @ 13.05 12.43 [-9223363280892731448-3778404932820072543],-291.84964897257214,sigmoid,0,2,0.2726351799608194,,,,0.0,"[192, 384]",mse,,0.8968549296436416,0.004675850453276126,1e-05,-32.00122709357645,68581,1000,,1,137,True,adam,linear,eps-greedy,,,,"[-9942, 9942]",0,,16,-320.18498423756193,211.58297749823302,5,1506.6512072086334,lecun_normal
dqnp,193.96252157653987,,False,32,2018-05-11 18:43:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.43 [-9223363258662513201],243.60888177140117,sigmoid,0,2,0.9,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,254.8898503132978,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",7,400.0,-1,186.78929959955946,81.59770420169677,0,1438.4001700878143,lecun_uniform
dqnp,185.93523040467778,,False,16,2018-05-11 17:13:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.13 [8754085801378],195.74039591239816,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,261.88032193078743,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",9,300.0,-1,181.66456970200107,58.622884517615,0,1680.9239134788513,lecun_uniform
dqn,196.42602501807858,,False,32,2018-04-27 12:54:00,200.0,0.99,False,False,lander,400.0,,,150,0.01,,1.0,-1.0,,dqn on lander @ 27.04 12.54-0,194.38867902236336,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,5e-05,0.1,0.005,1e-05,259.2511128797862,50000,1000,,3,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,198.68731389443874,76.72873544083596,0,1589.3194921016693,lecun_uniform
dqnp,-184.40377926797382,,False,201,2018-05-12 23:00:00,178.0,0.5,False,False,lander,,,,290,0.4774150274331088,,0.5,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275681983407-79390107485710421574],-334.27134387756246,sigmoid,0,2,0.9451955008559348,,,,0.0,[128],mae,,0.9208676548138637,0.1,1e-05,26.63640291503929,200000,1000,,1,286,True,adam,linear,eps-greedy,,,,"[-935, 935]",0,,-1,-170.58595210406588,89.87253899793966,0,1501.5302062034607,random_uniform
qlp,44.4205184059212,6500.0,False,32,2018-05-08 09:33:00,2000.0,0.95,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.33-0,19.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.1,0.25,0.0001,200.0,50000,1000,,1,10000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,31.43,20.019815940788025,0,11.200140953063965,lecun_uniform
dqnp,129.86103559656738,,False,32,2018-05-09 15:45:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 15.45 [-9223363268461869582],144.26892667592,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.002,1e-05,244.89354261547302,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",18,,-1,130.76040902551068,143.3896443550093,0,3011.0773968696594,lecun_uniform
qlp,138.94086167989983,1300.0,False,32,2018-05-08 13:31:00,1000.0,0.7169301252478284,False,False,pole,,,,150,0.19499642675665085,,0.4669420427416469,-1.0,,QLP on CartPole @ 08.05 13.31 [-9223372036560483398],200.0,sigmoid,0,2,0.5665433081729555,0.0,,0.1,0.0,"(384, 192)",mse,,0.7345838089884829,0.7179440559183514,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,127.33,65.56638320100177,0,5.98635196685791,lecun_uniform
dqnp,126.74332854164606,,False,32,2018-05-11 09:40:00,200.0,0.99,False,False,lander,,10.0,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 09.40 [8767743217114],-23.3341927337612,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,260.50666347269475,100000,1000,1.0,1,400,False,adam,linear,eps-greedy,True,0.4,0.01,"[-10000, 10000]",3,,-1,153.4860902571945,109.2177658845509,25,2222.155392408371,lecun_uniform
dqnp,-204.22189787715857,,False,100,2018-05-12 22:13:00,57.0,0.6875586291768476,False,False,lander,,,,269,0.003979674491736453,,0.7205321894518237,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [8761172792524-13893437570194901364],-259.0663938544629,sigmoid,0,2,0.5116089476402457,,,,0.0,"[128, 64]",mse,,0.7561806793951741,0.005837525916294828,1e-05,43.743156907790244,192955,1000,,4,168,False,adam,softmax,eps-greedy,,,,"[-6368, 6368]",0,,-1,-208.81808198347252,131.2269300216378,0,1510.4116432666779,lecun_normal
dqnp,-404.18350023137873,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [8760176635449-86102731184940196599],-264.7545818873182,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,105,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-462.6721477325142,140.20953240056195,68,1505.879658460617,he_uniform
dqnp,-140.26040219178708,,False,72,2018-05-13 13:26:00,197.0,0.6390573861773543,False,False,lander,,,,71,0.2165981111676844,,0.5577674983755311,-1.0,,(8) DQNP on LunarLander @ 13.05 13.26 [8767105582614-89242474773799695484],73.9137057645756,hard_sigmoid,0,2,0.17505061196939656,,,,0.0,"[256, 256]",mse,,0.27347562660044367,0.0031600515385811385,1e-05,77.48600812951942,31105,1000,,5,99,False,adam,linear,eps-greedy,,,,"[-3040, 3040]",8,,192,-191.6249938105077,153.7731351154458,28,1531.1015076637268,glorot_normal
dqnp,-617.4730084543005,,False,32,2018-04-28 16:51:00,200.0,0.99,False,False,lander,400.0,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 28.04 16.51-0,-512.200711505647,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.995,0.005,0.0005,-41.91381193039258,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",0,,0,-662.9838976968678,392.1359726276343,25,385.35226011276245,lecun_uniform
dqnp,171.8726672982044,,False,64,2018-05-11 17:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.15 [8754085799828],240.54999116097997,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,260.66379998248453,50000,1000,,1,281,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,250.0,-1,163.92159490262875,132.1740755116263,0,1800.0574760437012,lecun_uniform
dqnp,36.873126781450324,,False,32,2018-05-11 18:32:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [-9223363269697952715],154.33228233726402,sigmoid,0,2,1.0,,lecun_uniform,,0.0,[128],mse,,0.1,0.005,1e-05,226.94131894806458,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",2,,-1,3.384564411208383,115.09270772352022,0,3164.982690811157,lecun_uniform
qlp,171.91881831868682,300.0,False,32,2018-05-08 13:36:00,1000.0,0.6139990554910395,False,False,pole,,,,150,0.2,,0.43863432877814634,-1.0,,QLP on CartPole @ 08.05 13.36 [294150983],200.0,sigmoid,0,2,0.41625086888084567,0.0,,0.1,0.0,"(384, 192)",mse,,0.3418772582615012,0.23411751705763992,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,168.07,41.3368168131319,0,6.828750133514404,lecun_uniform
dqnp,-132.15253811661887,,False,231,2018-05-12 23:00:00,155.0,0.5,False,False,lander,,,,269,0.46793403796228933,,0.5149768611651385,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [8761249066353-50228489743071969867],-14.571737361690367,sigmoid,0,2,0.8464876397012028,,,,0.0,[128],mae,,0.9154664640775904,0.09052730208127908,1e-05,25.32848805952764,200000,1000,,1,234,True,adam,linear,eps-greedy,,,,"[-1760, 1760]",0,,-1,-162.70545763949207,104.70533088699023,0,1517.825053691864,random_uniform
dqnp,-264.11919368834646,,False,513,2018-05-12 04:08:00,147.0,0.5959780391187153,False,False,lander,,,,110,0.2342289488903791,,0.8822962851202494,1.0,,(1) DQNP on LunarLander @ 12.05 04.08 [-9223363270620523660-79986079409083471341],-552.3951676616093,sigmoid,0,2,0.7427648300870916,,,,0.0,"[192, 384]",mse,,0.11307334642936624,0.012666303277096226,1e-05,-42.59426098845093,50556,1000,,2,103,True,adadelta,linear,max-boltzmann,,,,"[-916, 916]",1,,-1,-221.90923129369418,105.68568969989319,0,1800.3802063465118,lecun_uniform
qlp,113.55992749570699,1300.0,False,32,2018-05-08 13:28:00,50.0,0.578125,False,False,pole,,,,150,0.032093750000000004,,0.7250000000000001,-1.0,,QLP on CartPole @ 08.05 13.28 [-9223372036560047300],137.0,sigmoid,0,2,0.28125,0.0,,0.1,0.0,"(384, 192)",mse,,0.303125,0.71903125,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,103.04,42.70072504293012,0,4.192815065383911,lecun_uniform
dqnp,-145.6711868803279,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290519450750-46351006096365141602],-160.95185651482407,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,25.44856706817279,127144,1000,,1,244,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-155.56835640736935,73.96997804394567,39,1503.1554782390594,glorot_uniform
dqnp,53.76083691030088,,False,32,2018-05-10 21:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [8764439787016],-78.61042429611855,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,255.25888894465763,5000,1000,1.0,1,384,False,adam,linear,eps-greedy,True,0.1,0.01,"[-10000, 10000]",4,,-1,71.52147619671601,136.1459548728411,25,2000.811118364334,lecun_uniform
dqnp,-187.30875661876513,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [-9223363259183442523-53737248113601482363],-197.6033523743227,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-21.317939926439806,112833,1000,,4,92,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-194.81221342651295,94.2729970008801,18,1503.378553390503,lecun_normal
dqnp,142.29275746391826,,False,64,2018-05-11 17:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.15 [-9223363282814423650],246.1431414784244,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,259.82538746289697,50000,1000,,1,259,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",10,,-1,122.8236771977241,127.29010402428143,0,1805.0849449634552,lecun_uniform
qlp,85.79374279998814,1300.0,False,32,2018-05-08 13:43:00,1000.0,0.1,False,False,pole,,,,150,0.2,,1.0,-1.0,,QLP on CartPole @ 08.05 13.43 [-9223372036561995439],66.0,sigmoid,0,2,1.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.95,0.14242017261326106,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,79.84,39.862572000118696,0,3.205233097076416,lecun_uniform
dqnp,-78.19733624797414,,False,292,2018-05-13 12:43:00,114.0,0.9899407180615065,False,False,lander,,,,75,0.33403372101198264,,1.0,-1.0,,(0) DQNP on LunarLander @ 13.05 12.43 [8755883416268-31693179928134779630],9.538251742933726,sigmoid,0,2,1.0,,,,0.0,"[192, 384]",mse,,0.44935242380149765,0.0021670396516027656,1e-05,57.77735898808673,150149,1000,,2,114,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,64,-103.65092034310652,76.6761965089297,0,1501.3708891868591,lecun_uniform
qlp,28.993812689708818,500.0,False,32,2018-05-08 13:24:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,QLP on CartPole @ 08.05 13.24 [-9223372036560031772 -9223372036560031772],18.0,sigmoid,0,2,0.75,0.0,,0.1,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,87.0,50000,1000,,1,149,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,25.43,14.786873102911791,0,0.2669796943664551,lecun_uniform
dqnp,-126.52963741450044,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [8761251682045-65225942404005542673],-3.7209001624340408,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,85.63740711826605,127144,1000,,1,260,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-166.64733915674734,95.49738734401443,39,1519.8894639015198,glorot_uniform
qlp,165.23884463211306,300.0,False,32,2018-05-08 13:36:00,1000.0,0.7139820420061115,False,False,pole,,,,150,0.2,,0.29201139532231024,-1.0,,QLP on CartPole @ 08.05 13.36 [294298793],200.0,sigmoid,0,2,0.37848217282107255,0.0,,0.1,0.0,"(384, 192)",mse,,0.14338688457799573,0.3469881430363336,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,159.4,43.11155367886966,0,7.187244176864624,lecun_uniform
dqnp,189.97428717214333,,False,32,2018-05-11 18:10:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.10 [-9223363269697947034],202.59644817657082,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[256, 128]",mse,,0.1,0.005,1e-05,256.4998510882377,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",14,400.0,-1,189.35671735965687,80.82703182908712,0,1858.2241973876953,lecun_uniform
dqnp,-222.7117383700246,,False,343,2018-05-12 22:13:00,168.0,0.7046258329419035,False,False,lander,,,,240,0.28161281360011753,,0.8391418973790676,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [8761249069895-24215287941636450222],-251.89089268716597,sigmoid,0,2,0.433467522133735,,,,0.0,"[128, 64]",mse,,0.411424997275838,0.008507026103840975,1e-05,-33.019835058720545,136777,1000,,3,111,False,adam,softmax,eps-greedy,,,,"[-6540, 6540]",0,,-1,-224.70411884362548,130.9803182835853,0,1501.3690276145935,lecun_normal
dqnp,50.37825286811765,,False,32,2018-05-09 16:09:00,200.0,0.99,False,False,lander,,,,300,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.09 [8777122201485],92.814367061145,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,248.9419410186988,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",9,,-1,33.264668539187525,133.86597697314636,0,3339.00359916687,lecun_uniform
dqnp,-215.72428554984847,,False,752,2018-05-12 10:12:00,264.0,0.6619147518039079,False,False,lander,,,,97,0.050067158739438115,,0.7268276845383361,1.0,,(1) DQNP on LunarLander @ 12.05 10.12 [-9223363271408988542-42766528466184827911],-288.40613943477365,sigmoid,0,2,0.24128819134293616,,,,0.0,[512],mse,,0.5887644102354271,0.013169674768966392,1e-05,-37.3335211348755,169340,1000,,4,53,False,rmsprop,linear,eps-greedy,,,,"[-3183, 3183]",1,,128,-210.4105408155622,109.22106909473227,0,1832.109634399414,he_normal
